LOCAL;LOCAL;Anio;Poblacion estimada;Porcentaje nac madres solteras;Porcentaje nac madres menores 15 anios;Porcentaje_nacimientos_madres_adolescentes15a19;Accidentes_transito;Cantidad_EBAIS;Casos_Abuso_Fisico;Casos_Abuso_Psicologico;Casos_Abuso_Sexual;Casos_accidente_laboral;Casos_Dengue;Casos_Negligencia_abandono;Casos_Neumonia;Cobertura_3dpt;Cobertura_matricula_Primaria;Cobertura_matricula_Secundaria;Cobertura_SRyP;Consultas_servicio_medicina_Externa;Consultas_servicio_medicina_Externa_x_habitante;Consultas_servicio_Urgencias;Consultas_servicio_Urgencias_habitante;Consumo_electricidad(kwh);Consumo_promedio_de_electricidad_(kwh/habitantes);Defunciones;Defunciones_Infantiles;Defunciones_Infarto_Agudo_Miocardio;Defunciones_Cancer_Prostata;Defunciones_Cancer_Utero;Defunciones_Accidentes_Transporte;Defunciones_por_Alcohol0Cirrosis;Defunciones_por_Cancer_Mama;Defunciones_por_Diabetes;Defunciones_por_Enfermedades_Cardiovasculares;Defunciones_por_enfermedades_Respiratorias_Cronicas;Defunciones_por_Homicidios;Defunciones_por_IRA;Defunciones_por_Suicidios;Defunciones_por_Tumores_malignos;Dias_de_estancia_promedio;Dosis_3dpt;Dosis_S_R_yP;Egresos;Estancias;Habitantes_por_EBAIS;Indice_de_dependencia_en_ancianos;Indice_de_dependencia_en_niños;Matricula_Inicial_Primaria;Matricula_Inicial_Secundaria;Matricula_preescolar;Nacimientos;P.E.A;Patronos,_Actividades_inmobiliarias,_empresariales_y_de_alquiler;Patronos,_Administracion_publica_y_defensa;Patronos,_Agricultura,_ganaderia,_caza_y_selvicultura;Patronos,_Comercio,_reparacion_de_vehiculos_automotores_y_enseres_dome;Patronos,_Construccion;Patronos,_Electricidad,_gas_y_agua;Patronos,_Enseñanza;Patronos,_Explotacion_de_minas_y_canteras;Patronos,_Hogares_privados_con_servicio_domestico;Patronos,_Hoteles_y_restaurantes;Patronos,_Industrias_manufactureras;Patronos,_Intermediacion_financiera;Patronos,_Organizaciones_extraterritoriales;Patronos,_Otras_actividades_de_servicios;Patronos,_Pesca;Patronos,_Servicios_sociales_y_de_salud;Patronos,_Transporte,_almacenamiento_y_comunicaciones;Pensiones_RNC;Tasa_de_Mortalidad_General;Tasa_de_Mortalidad_Infantil;Tasa_de_mortalidad_por_accidentes_de_transporte;Tasa_de_mortalidad_por_Alcohol0Cirrosis;Tasa_de_mortalidad_por_Cancer_de_Mama;Tasa_de_mortalidad_por_Cancer_de_Prostata;Tasa_de_mortalidad_por_Cancer_de_Utero;Tasa_de_mortalidad_por_Diabetes;Tasa_de_mortalidad_por_Enfermedades_Cardiovasculares;Tasa_de_mortalidad_por_Enfermedades_Respiratorias_Cronicas;Tasa_de_mortalidad_por_homicidios;Tasa_de_mortalidad_por_Infarto_Agudo_del_Miocardio;Tasa_de_mortalidad_por_IRA;Tasa_de_mortalidad_por_suicidios;Tasa_de_mortalidad_por_tumores_malignos;Tasa_de_Natalidad;Tasa_de_repitencia_Primaria;Tasa_de_repitencia_Secundaria;Total_de_colegios;Total_de_Escuelas;Total_de_Kinder;Total_de_viviendas;Trabajadores_Seguro_Pensiones;Trabajadores_Seguro_Salud;Trabajadores,_Actividad_Ignorada;Trabajadores,_Actividades_inmobiliarias,_empresariales_y_de_alquiler;Trabajadores,_Administracion_publica_y_defensa;Trabajadores,_Agricultura,_ganaderia,_caza_y_selvicultura;Trabajadores,_Comercio,_reparacion_de_vehiculos_automotores_y_enseres_domesticos;Trabajadores,_Construccion;Trabajadores,_Electricidad,_gas_y_agua;Trabajadores,_Enseñanza;Trabajadores,_Explotacion_de_minas_y_canteras;Trabajadores,_Hogares_privados_con_servicio_domestico;Trabajadores,_Hoteles_y_restaurantes;Trabajadores,_Industrias_manufactureras;Trabajadores,_Intermediacion_financiera;Trabajadores,_Organizaciones_extraterritoriales;Trabajadores,_Otras_actividades_de_servicios;Trabajadores,_Pesca;Trabajadores,_Servicios_sociales_y_de_salud;Trabajadores,_Transporte,_almacenamiento_y_comunicaciones;Viviendas_con_acceso_a_electricidad;Poblacion_estimada;IDHc;IPHc;Icc;Presidencial_1er_ronda;Presidencial_2da_ronda;Elecciones_Municipales;Referéndum_TLC;Tasa_de_Fecundidad;Indice_de_Desarrollo_Social;Padron_electoral_estima
San JosÃ©;Turrubares;2008;4725;18.75;3.75;25;36;1;5;3;4;13;19;0;0;1.1;105.03;85.19;0.95;13745;2.86;6615;1.38;4161668;865;27;1;3;1;0;0;1;0;2;8;2;0;0;3;2;5;88;80;365;1713;4809;11;46;731;437;151;80;1650;43174;0;8;6;4;0;1;0;0;0;1;0;0;4;0;2;2;220;6;13;0;21;0;21;0;42;166;42;0;62;0;62;4;17;8;9;4;31;12;1422;626;855;137;36;226;88;41;77;7;11;0;6;26;19;9;0;133;0;7;32;1355;4725;0.68;11.4;0;0;0;0;0;0;0;3852
San JosÃ©;VÃ¡squez de Coronado;2008;76961;25.65;2.2;16.34;145;10;14;72;15;88;15;3;38;1;55.24;49.88;0.99;184789;2.37;51175;0.66;74776172;960;252;8;21;4;2;7;8;1;6;92;15;6;5;4;57;4;951;952;4349;18352;7792;7;40;5686;3809;1342;955;37943;41755;2;20;156;56;1;3;0;0;8;58;3;0;48;0;20;39;511;3;8;9;10;1;5;3;8;118;19;8;27;6;5;7;12;7;15;9;15;13;15843;7912;8958;1812;900;1037;235;1267;368;106;300;5;80;238;932;467;6;554;2;137;512;15832;76961;0.79;11.9;0;0;0;0;0;0;0;43244
Alajuela;Alajuela;2007;269272;17.57;1.82;17.24;0;46;92;59;49;139;540;10;12;0.89;78.89;66.31;0.88;633445;2.33;196603;0.72;542527130;1993;1036;36;125;15;14;31;40;18;37;321;69;20;32;20;217;6;3776;3743;18394;108462;5918;8;39;26910;17603;5698;4239;129904;35259;16;290;636;293;5;27;2;0;64;216;21;0;331;2;108;282;2769;4;8;11;15;7;6;5;14;118;25;7;46;12;7;8;16;7;10;39;96;101;71826;57190;63725;11039;4808;6006;5999;8883;2937;514;1265;91;874;1481;10541;1043;0;3600;15;492;4139;62678;269272;0.75;10.63;0;0;0;0;61.81;0;51.1;163356
Alajuela;Alfaro Ruiz;2007;13739;20.94;0.5;12.56;72;3;4;10;2;14;11;1;0;1.01;63.85;83.5;0.95;33490;2.41;6642;0.48;16784301;1206;31;0;4;0;0;1;1;0;0;9;3;0;0;1;7;4;200;182;953;3704;4640;9;47;1316;1164;271;199;5841;12471;2;84;41;17;1;1;1;0;4;16;2;0;8;0;35;19;234;2;0;7;7;0;0;0;0;65;22;0;29;0;7;5;14;3;6;3;15;11;3480;2589;4067;714;106;456;583;267;72;34;4;3;34;31;237;108;0;1265;0;84;68;2923;13739;0.79;10.41;0;0;0;0;72.79;0;65.4;7391
Alajuela;Atenas;2007;25457;12.27;0.84;10.36;385;7;0;1;2;19;54;0;0;0.97;77.27;78.75;0.9;94042;3.66;25449;0.99;36047657;1402;137;2;13;1;0;4;5;5;3;44;9;0;3;3;24;5;345;321;1593;8577;3673;11;38;2533;1920;552;357;11707;15203;2;69;71;51;0;4;1;0;7;20;0;0;24;0;8;48;501;5;6;16;19;19;4;0;12;171;35;0;51;12;12;9;14;5;12;4;24;21;7222;4484;5147;907;236;625;1199;755;281;1;194;7;42;59;469;11;0;115;0;28;219;6281;25457;0.77;10.91;0;0;0;0;69.65;0;63.1;16352
Alajuela;Grecia;2007;78312;18.93;2.27;16.55;0;11;35;12;4;52;119;2;4;0.91;84.85;76.96;0.93;231213;2.92;75020;0.95;95459602;1206;290;16;30;3;4;14;13;3;15;83;14;2;12;6;64;4;1119;1144;6481;27388;7195;9;43;9123;6022;1834;1233;35259;11707;2;161;196;98;6;4;4;0;24;102;4;0;52;0;24;86;1011;4;13;18;16;4;4;5;19;105;18;3;38;15;8;8;16;7;8;13;57;51;20994;13434;16250;3215;559;402;3409;1759;1018;50;106;133;249;217;3207;26;0;1144;0;128;627;17987;78312;0.74;11.1;0;0;0;0;66.28;0;48.7;47367
Alajuela;Guatuso;2007;15709;21.7;2.24;26.12;42;4;14;10;5;28;29;0;0;0.89;79.11;61.9;0.99;19065;1.2;26918;1.7;10071920;634;48;1;5;1;3;7;0;0;1;14;3;0;1;1;10;4;239;233;1024;4333;3970;9;54;2090;1134;275;268;6627;71038;0;35;9;2;1;0;1;4;5;7;0;0;6;0;3;3;385;3;4;44;0;0;6;19;6;88;19;0;31;6;6;6;17;8;15;2;49;17;4499;1300;1574;338;7;0;380;120;403;4;0;23;4;20;14;0;0;238;0;18;5;3243;15709;0.63;16.72;0;0;0;0;48.84;0;25.6;7912
Alajuela;Los Chiles;2007;20695;20.39;4.61;24.65;452;5;40;22;31;59;23;9;1;0.78;98.82;53.72;0.83;66595;3.17;11558;0.55;13688535;651;46;2;3;1;1;5;0;1;2;11;1;2;0;1;10;5;358;410;2057;9480;4205;8;62;3684;1522;465;459;7781;238675;4;30;11;5;3;3;0;0;9;0;0;0;12;0;5;7;383;2;4;24;0;5;5;5;10;52;5;10;14;0;5;5;22;14;15;8;68;22;4998;1236;2219;142;74;697;880;62;81;24;13;4;14;38;57;16;0;74;0;20;23;4496;20695;0.58;16.5;0;0;0;0;47.68;0;5.2;8416
Alajuela;Naranjo;2007;43810;21.95;2.24;18.59;194;9;21;32;9;36;83;1;3;0.89;73.97;76.27;0.94;121533;2.74;26638;0.6;38148735;861;164;4;32;12;1;6;3;2;7;66;6;1;4;4;38;4;554;569;3162;13773;4922;10;46;4686;3539;876;624;17799;14233;3;81;81;44;6;4;0;1;9;40;0;0;29;0;17;39;704;4;6;14;7;5;27;2;16;149;14;2;72;9;9;9;14;7;11;4;29;29;11536;4379;6068;998;284;1076;931;457;178;27;30;0;122;103;533;2;0;963;0;63;300;10036;43810;0.72;10.36;0;0;0;0;64.04;0;44.5;26395
Alajuela;Orotina;2007;18100;14.29;1.02;21.16;79;5;12;5;4;56;213;1;9;0.94;95.76;83.32;1.12;51198;2.8;17129;0.94;52168038;2848;92;4;14;2;0;4;0;3;6;28;5;1;1;1;21;5;275;330;1623;7732;3663;11;44;2302;1528;423;293;7451;5841;2;47;71;34;0;4;0;5;19;11;1;0;35;0;6;21;388;5;14;22;0;16;11;0;33;153;27;5;76;5;5;11;16;6;12;4;15;13;5671;3151;3840;614;57;721;321;545;237;0;85;0;30;128;144;35;0;600;0;30;292;4554;18100;0.76;15.39;0;0;0;0;54.62;0;37.9;11821
Alajuela;Palmares;2007;36127;27.88;1.23;14.99;187;7;42;106;15;18;59;13;2;0.88;78.46;95.41;0.91;109966;3.01;35937;0.98;41681531;1142;155;6;14;3;1;3;5;4;5;57;12;2;4;1;30;4;429;435;2702;10558;5213;10;41;3865;3433;871;487;15203;7451;3;72;141;53;3;3;1;1;8;82;3;0;44;0;8;52;725;4;12;8;14;11;8;3;14;156;33;5;38;11;3;8;13;5;8;5;13;14;9262;5722;6858;1272;138;333;1032;1097;295;22;71;21;69;46;2009;45;0;218;0;45;144;8032;36127;0.77;10.6;0;0;0;0;72.35;0;77;23389
Alajuela;PoÃ¡s;2007;29847;11.93;2.04;15.31;21;7;6;16;9;26;26;0;2;0.97;76.68;66.26;0.87;99326;3.29;19786;0.66;28028809;928;80;2;7;6;0;2;2;1;1;25;6;0;0;1;21;5;473;427;1968;8972;4313;8;44;3177;2076;653;490;14233;59924;2;66;50;20;0;3;1;0;6;19;2;0;34;0;10;42;368;3;4;7;7;3;20;0;3;83;20;0;23;0;3;7;16;9;11;2;18;18;7682;4221;4876;996;106;67;1806;299;78;0;34;3;16;26;936;5;0;210;0;21;273;6686;29847;0.73;9.91;0;0;0;0;69.16;0;56.9;16896
Alajuela;San Carlos;2007;145762;19.03;2.5;20.97;87;34;183;113;58;161;231;29;0;0.93;90.74;70.38;0.93;408230;2.77;142488;0.97;239110795;1620;472;32;41;5;3;38;15;6;16;142;33;8;10;11;101;4;3007;2778;13011;55487;4342;8;52;20837;11696;3533;3242;59924;7700;7;435;435;112;7;11;5;1;98;125;34;0;177;1;48;153;3010;3;10;26;10;4;3;2;11;96;22;5;28;7;7;7;22;9;12;38;228;141;38147;23118;33381;5745;808;3869;5450;3266;1307;612;76;49;410;1731;1830;482;0;6816;2;262;669;33355;145762;0.71;15.85;0;0;0;0;59.59;0;32.6;80549
Alajuela;San Mateo;2007;5766;12.86;0;17.54;2027;1;1;1;1;22;42;0;1;1.05;74.51;85.39;1.07;19565;3.36;1538;0.26;6788520;1166;28;3;4;0;0;1;1;0;1;9;2;0;0;0;6;5;60;75;354;1639;5821;14;38;529;456;106;57;2612;17799;1;11;9;6;0;1;0;1;2;3;0;0;6;0;1;3;85;5;53;17;17;0;0;0;17;155;34;0;69;0;0;10;10;5;7;3;10;5;1884;1494;1678;249;74;285;93;55;121;0;9;0;9;11;720;0;0;30;0;6;17;1556;5766;0.76;13.74;0;0;0;0;60.12;0;61;3588
Alajuela;San RamÃ³n;2007;83576;28.34;1.79;19.04;0;19;58;37;29;90;39;34;6;0.86;77.16;77.95;0.97;208006;2.46;98441;1.17;86670568;1026;294;10;24;3;2;9;12;5;7;92;20;5;9;8;69;4;1051;1092;6803;25050;4447;10;46;9009;6616;1479;1229;33541;2612;4;167;176;71;3;6;0;4;25;49;3;0;302;0;11;43;1650;3;8;11;14;6;4;2;8;109;24;6;28;11;9;8;15;6;8;14;82;56;23148;10354;13431;2087;819;2539;1110;1716;602;11;182;0;124;315;1144;131;0;2383;5;50;215;18759;83576;0.74;10.74;0;0;0;0;67.06;0;52.4;49742
Alajuela;Upala;2007;37368;20.05;2.78;22.4;71;10;35;9;8;81;178;2;0;0.88;120.83;74.86;0.98;98326;2.59;46564;1.23;24587806;648;135;11;4;1;1;6;5;1;6;30;10;4;1;3;26;5;727;738;3281;17641;3796;10;58;7430;3541;1116;826;12471;6627;1;76;31;7;1;0;0;0;5;7;1;0;11;0;12;5;769;4;13;16;13;3;3;3;16;79;26;11;11;3;8;7;22;10;14;19;113;78;9538;2496;4304;947;24;33;2496;235;322;7;0;3;37;39;41;3;0;43;0;38;35;8288;37368;0.64;20.52;0;0;0;0;45.67;0;7.1;19674
Alajuela;Valverde Vega;2007;17982;18.01;1.05;19.86;72;5;7;0;1;7;10;0;3;0.89;80.49;59.87;0.97;58196;3.2;14053;0.77;21214531;1166;77;0;5;3;0;2;6;2;4;26;6;0;5;0;14;5;254;254;1438;6651;3638;10;48;2120;1183;372;287;7700;7610;1;50;38;9;0;0;0;0;4;45;1;0;5;0;3;14;349;4;0;11;33;11;16;0;22;143;33;0;27;27;0;8;16;10;12;3;13;11;4838;2602;3637;641;68;547;1403;254;45;0;0;0;82;36;425;7;0;38;0;17;73;4417;17982;0.7;10.76;0;0;0;0;61.55;0;48.7;11924
Cartago;Alvarado;2007;13542;15.87;2.84;15.34;71;3;5;9;1;1;4;1;0;1.07;84.38;86.88;1.01;31562;2.3;4964;0.36;12292334;897;43;2;5;2;0;1;2;0;1;14;3;0;2;1;13;4;188;210;739;3272;4567;9;47;1637;1238;208;176;6117;18672;0;41;8;3;0;2;0;0;2;5;1;0;1;0;4;2;255;3;11;7;15;0;15;0;7;102;22;0;36;15;7;9;13;7;10;2;10;8;3224;1148;1801;391;13;40;1130;55;14;0;8;0;44;25;30;3;0;18;0;18;9;2977;13542;0.76;9.94;0;0;0;0;60.15;0;59;7937
Cartago;Cartago;2007;150241;22.77;1.66;16.87;135;33;63;32;16;70;58;0;1;0.84;90.62;103.67;0.9;337894;2.22;78026;0.51;475428708;3126;676;31;71;12;10;13;29;4;33;208;52;4;13;10;150;5;1877;1971;9316;49931;4609;9;41;18195;16045;4068;2229;71038;50017;9;229;523;199;2;16;2;1;39;188;10;0;191;0;111;195;2586;4;14;9;19;3;8;7;22;137;34;3;47;9;7;10;15;5;12;25;54;55;36741;38451;46866;9021;3693;1013;7792;4254;4393;455;1563;48;279;529;8725;216;0;1910;0;610;2362;34120;150241;0.78;11.12;0;0;0;0;67.32;0;51.2;100170
Cartago;El Guarco;2007;37445;19.4;1.47;14.1;18;6;16;8;5;10;33;1;0;0.88;96.05;58.09;0.92;70335;1.86;14752;0.39;58339766;1539;149;7;12;3;3;6;7;0;7;43;3;1;5;5;42;4;599;617;2401;10516;6318;7;44;4966;2269;1166;681;18672;68862;1;29;72;28;0;1;0;3;4;28;2;0;25;0;7;29;585;4;10;16;18;0;8;8;18;113;8;3;32;13;13;11;18;6;14;4;33;28;9047;5540;6528;1290;274;80;1341;537;484;0;25;0;12;66;1697;9;0;469;0;28;213;8597;37445;0.77;11.08;0;0;0;0;65.49;0;50.5;25041
Cartago;JimÃ©nez;2007;14073;14.59;4.37;26.7;697;4;0;0;0;0;37;0;0;0.9;91.99;74.85;0.97;53626;3.76;12165;0.85;10419368;730;53;2;5;0;0;0;2;0;1;20;6;0;0;0;11;5;185;180;1249;6390;3569;10;43;1815;1161;353;206;6004;6117;0;11;8;0;1;0;0;0;0;2;5;0;4;0;0;2;361;4;10;0;14;0;0;0;7;140;42;0;35;0;0;8;14;7;12;3;18;14;3786;1641;2030;436;35;0;1396;31;0;41;0;0;5;4;34;23;0;15;0;0;10;3798;14073;0.69;10.18;0;0;0;0;65.93;0;45;9963
Cartago;La UniÃ³n;2007;98975;22.66;2.28;17.14;106;22;52;56;28;155;55;4;0;0.98;80.3;53.71;0.93;166734;1.66;46214;0.46;134302486;1340;294;15;28;7;4;14;17;1;8;75;13;6;8;4;81;13;1285;1195;4684;60664;4555;7;41;10673;5609;2656;1313;50017;31086;2;32;156;88;0;6;1;0;11;48;9;0;69;0;29;42;744;3;11;14;17;1;7;4;8;75;13;6;28;8;4;8;13;7;10;11;29;32;24745;9326;10596;2153;967;68;1098;1609;1203;0;289;39;227;131;962;183;0;524;0;264;879;21168;98975;0.78;10.38;0;0;0;0;62.59;0;52.9;54651
Cartago;Oreamuno;2007;43807;22.58;1.16;17.18;191;8;41;37;6;12;15;0;0;0.98;72.03;45.59;0.92;90829;2.05;16990;0.38;59682123;1346;147;7;16;5;1;2;6;2;9;45;8;3;3;4;43;5;670;655;2502;12847;5541;7;46;4545;2115;846;687;21330;214690;1;44;59;20;0;4;0;0;7;13;1;0;24;0;11;13;618;3;10;5;14;5;11;2;20;102;18;7;36;7;9;10;15;6;17;3;15;14;10121;3170;4323;882;112;98;1170;687;165;4;62;0;66;111;153;71;0;523;0;56;162;9522;43807;0.76;10.37;0;0;0;0;64.19;0;49.5;28184
Cartago;ParaÃ­so;2007;65087;23.15;1.54;19.47;91;10;42;12;10;34;26;0;2;1.04;73.14;51.52;0.97;125389;1.91;23981;0.36;69135051;1051;210;9;26;2;2;10;10;4;4;65;11;1;7;9;41;4;943;958;3398;14907;6580;7;46;7040;3653;1592;909;28852;6004;3;78;94;35;0;2;1;1;13;21;16;0;27;0;9;28;1082;3;10;15;15;6;3;3;6;99;17;2;40;11;14;6;14;6;19;5;32;31;16048;8045;10087;1751;557;1363;2598;650;291;0;40;69;31;164;699;110;0;1362;0;44;358;13719;65087;0.74;10.79;0;0;0;0;62.63;0;40;36960
Cartago;Turrialba;2007;71145;19.02;2.87;22.43;235;19;3;2;4;28;318;0;0;0.9;87.31;70.23;0.88;210291;2.92;103405;1.44;78548811;1091;328;18;19;4;0;8;12;4;12;94;31;2;3;4;73;5;1062;1084;7440;33995;3791;10;41;8225;5461;1521;1186;31086;21330;3;152;109;44;2;3;0;0;14;31;38;0;35;0;14;62;2817;5;15;11;17;6;6;0;17;131;43;3;26;4;6;10;16;8;9;13;139;77;19679;8340;10761;2138;1126;205;2357;1592;421;17;43;0;108;365;849;280;0;353;0;150;758;18448;71145;0.71;10.5;0;0;0;0;56.41;0;25.2;49304
Guanacaste;Abangares;2007;16918;14.9;2.56;17.95;168;8;30;6;5;190;785;3;8;0.97;82.82;72.7;0.96;54197;3.16;30483;1.78;100315340;5854;82;4;6;0;0;6;3;1;6;28;6;0;3;2;10;4;265;246;1536;6662;2142;11;47;2078;1326;387;273;6722;3049;3;42;31;16;0;2;9;3;7;9;1;0;11;5;2;16;437;5;15;35;18;6;0;0;35;163;35;0;35;18;12;6;16;11;21;4;39;23;4967;2360;2773;152;42;1697;169;116;272;0;20;38;8;48;97;39;0;26;8;14;28;4386;16918;0.68;20.23;0;0;0;0;56.24;0;27;10782
Guanacaste;Bagaces;2007;18490;17.39;3.94;21.82;1186;6;15;7;19;95;724;4;0;0.89;84.13;63.06;0.93;52198;2.79;23352;1.25;29463440;1574;60;3;8;1;0;4;1;0;5;25;5;0;0;0;6;4;294;279;1484;6323;3120;9;49;2338;1200;444;330;7512;10910;1;72;35;12;1;1;0;3;4;6;1;0;6;1;3;13;473;3;9;21;5;0;5;0;27;134;27;0;43;0;0;3;18;9;18;3;31;18;5258;1824;2363;490;79;44;858;218;158;5;9;46;14;38;48;18;0;93;190;10;45;4306;18490;0.71;18.92;0;0;0;0;52.93;0;42;10255
Guanacaste;CaÃ±as;2007;24922;15.96;3.9;20.78;152;6;52;11;19;311;1424;8;0;0.89;94.26;90.89;0.98;88544;3.5;52926;2.09;57769202;2287;112;7;7;2;1;7;3;1;8;35;3;3;3;3;17;4;479;483;2495;10523;4211;9;47;3468;2464;706;539;10910;7074;2;74;80;12;1;4;3;9;21;16;2;1;27;1;16;27;582;4;13;28;12;4;8;4;32;139;12;12;28;12;12;7;21;9;5;5;32;20;6719;4028;4874;726;141;1053;1091;429;77;1;143;46;24;161;462;75;1;235;6;60;141;6772;24922;0.72;17.57;0;0;0;0;50.42;0;37.5;16268
Guanacaste;Carrillo;2007;29810;15.74;3.06;21.78;157;9;32;23;9;92;1366;12;0;0.79;102.62;66.82;0.9;68550;2.27;31252;1.04;122380181;4055;142;6;8;5;2;14;6;2;8;39;8;4;4;2;23;6;620;599;2944;16896;3353;10;44;4270;2048;651;785;12156;6722;3;68;62;64;3;3;3;3;52;22;1;0;34;13;6;38;632;5;8;46;20;7;17;7;27;129;27;13;27;13;7;8;26;8;6;4;29;24;8268;6233;6547;1263;231;109;1103;366;1271;49;22;14;67;1200;477;1;0;185;40;22;126;7465;29810;0.74;18.81;0;0;0;0;47.13;0;55.8;18104
Guanacaste;Hojancha;2007;6656;29.35;1.75;16.67;110;2;3;3;0;18;78;0;0;0.83;97.47;82.71;0.93;23493;3.49;10138;1.5;7207287;1069;27;2;2;1;0;1;2;0;1;9;1;0;1;1;4;5;95;86;494;2322;3370;13;44;886;579;104;114;2196;45263;0;17;12;10;0;0;1;12;2;6;1;0;8;1;0;7;522;4;18;15;30;0;15;0;15;134;15;0;30;15;15;6;17;4;7;1;24;6;1783;883;1101;227;52;0;101;57;296;0;0;19;25;56;71;4;0;150;4;3;35;1655;6656;0.75;20.19;0;0;0;0;59.9;0;53.8;4624
Guanacaste;La Cruz;2007;17409;22.44;3.46;22.51;152;8;36;16;10;19;628;2;0;0.84;111.73;79.4;0.86;56054;3.18;20206;1.14;20556486;1165;69;6;4;1;0;3;3;0;4;17;4;1;0;1;6;4;388;353;1535;6288;2206;8;56;3105;1711;525;462;6252;151679;3;26;21;11;2;7;0;1;9;5;1;0;9;5;5;9;311;4;13;17;17;0;6;0;23;96;23;6;23;0;6;3;26;12;13;11;38;24;4002;2476;3057;427;82;831;801;103;137;6;16;0;10;89;375;7;0;81;18;20;55;3739;17409;0.6;20.1;0;0;0;0;43.18;0;18.7;8207
Guanacaste;Liberia;2007;52798;17.48;2.49;22.59;59;8;44;28;14;137;2636;21;1;0.92;114.43;93.74;0.91;126746;2.37;86556;1.62;110661448;2071;255;14;7;7;2;17;11;0;13;61;20;5;10;4;44;4;1256;1156;6780;29127;6680;9;44;8388;5421;1701;1368;23925;17227;33;111;209;71;2;6;1;2;63;35;6;0;51;2;28;85;1688;5;10;32;21;0;13;4;24;114;37;9;13;19;7;8;26;9;11;12;36;35;13360;11857;13615;2234;797;1765;1620;1202;674;26;225;2;125;2000;1165;47;0;274;953;90;414;12440;52798;0.75;17.67;0;0;0;0;44.72;0;40.6;34057
Guanacaste;Nandayure;2007;10023;14.97;2.52;18.24;77;5;23;10;5;72;396;0;0;0.97;103.69;99.61;0.95;43772;4.31;6852;0.68;16874021;1663;46;0;0;3;0;1;1;0;2;15;3;1;0;0;11;5;154;159;884;4072;2030;14;45;1490;1016;203;159;3049;2196;1;53;24;10;1;0;0;0;10;9;0;0;11;4;7;9;532;5;0;10;10;0;30;0;20;148;30;10;0;0;0;11;16;8;5;3;47;17;3012;1637;1986;264;144;621;465;109;132;2;1;0;17;56;51;19;0;46;11;25;23;2734;10023;0.68;20.62;0;0;0;0;57.95;0;37.5;6881
Guanacaste;Nicoya;2007;42051;21.8;2.88;22.57;75;15;66;12;11;116;912;0;1;0.87;105.08;114.05;0.91;100754;2.37;56492;1.33;67906826;1596;260;18;11;7;1;13;10;7;14;66;14;4;3;3;52;5;725;726;4775;23428;2836;14;41;5814;4773;1012;833;15680;7512;14;78;154;73;5;5;2;2;86;30;5;0;27;10;20;28;2396;6;22;31;24;16;16;2;33;155;33;9;26;7;7;12;20;7;7;11;102;51;12119;6369;7851;1095;148;2114;897;779;1074;20;63;40;178;639;439;31;0;105;16;78;136;11835;42051;0.79;19.49;0;0;0;0;52.35;0;39.5;32818
Guanacaste;Santa Cruz;2007;43692;18.87;2.32;15.82;209;14;11;0;8;91;935;0;1;0.89;111.28;112.48;0.86;141456;3.2;53975;1.22;139395700;3155;256;11;14;5;1;18;6;0;17;89;10;6;4;8;44;5;800;736;4218;21357;3156;12;40;6247;4661;947;904;17227;12156;9;90;177;155;4;5;2;0;155;41;7;1;82;2;38;52;1842;6;12;41;14;0;11;2;38;201;23;14;32;9;18;10;20;7;12;13;75;40;12734;12249;13224;2400;750;505;912;751;2990;354;103;15;266;2848;171;33;50;568;2;128;378;11706;43692;0.78;19.59;0;0;0;0;47.93;0;57.4;30949
Guanacaste;TilarÃ¡n;2007;17230;14.55;1.24;16.77;99;6;29;61;36;56;92;5;0;0.88;106.46;92.99;0.96;70335;4.03;27197;1.56;25436896;1456;60;2;5;1;1;0;2;1;4;12;8;0;0;1;15;4;283;263;1411;5943;2912;12;44;2488;1684;467;322;7074;6252;1;89;53;31;3;1;3;0;36;8;3;1;13;3;4;27;477;3;6;0;11;6;6;6;23;69;46;0;29;0;6;9;18;6;9;7;40;22;5094;2344;3621;588;152;686;1256;187;190;8;22;14;31;255;39;24;7;69;5;11;78;5118;17230;0.8;18.81;0;0;0;0;61.02;0;51.5;12428
Heredia;Barva;2007;37672;27.76;0.83;12.58;54;9;34;13;4;4;36;0;0;0.87;80.85;66.43;0.86;104610;2.75;66001;1.73;44277319;1163;104;2;12;4;0;2;5;1;2;33;4;2;0;2;29;5;524;521;2609;11850;4232;8;37;3883;2483;745;604;18334;16345;2;32;74;27;1;5;1;0;5;16;2;0;35;0;7;29;326;3;3;5;13;3;11;0;5;87;11;5;32;0;5;8;16;7;10;3;18;17;9716;3654;4167;837;962;54;379;647;147;71;58;2;79;51;188;20;0;177;0;176;320;8734;37672;0.83;9.93;0;0;0;0;70.5;0;67.8;25175
Heredia;BelÃ©n;2007;22784;25.71;1.22;13.07;135;4;12;12;2;5;16;0;0;0.79;92.07;74;0.78;60910;2.65;18668;0.81;432665476;18804;90;3;7;1;2;2;3;3;2;32;1;1;1;1;31;4;259;257;1224;5423;5752;9;34;2472;1591;586;329;12359;13238;2;28;113;37;1;8;0;0;25;59;1;0;62;1;16;62;209;4;9;9;13;13;4;9;9;139;4;4;30;4;4;13;14;5;12;4;7;7;5930;21053;21611;3808;1746;1255;3140;789;306;3;69;0;104;915;8160;14;0;499;1;73;729;5300;22784;0.89;10.34;0;0;0;0;72.5;0;100;14753
